Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
FBY;Municipal;Fairbury;United States;US;40.133333;-97.183333;67;5067896;6252001;40.133333, -97.183333
PAK;Port Allen;Hanapepe;United States;US;21.916667;-159.583333;67;5855631;6252001;21.916667, -159.583333
RWL;Rawlins;Rawlins;United States;US;41.8;-107.2;67;5836068;6252001;41.8, -107.2
EKO;Elko Regional;Elko, NV;United States;US;40.825;-115.791667;67;5703670;6252001;40.825, -115.791667
FNK;Fin Creek;Fin Creek;United States;US;69.5;-147.583333;67;\N;6252001;69.5, -147.583333
PBF;Grider Field;Pine Bluff;United States;US;34.183333;-91.933333;67;4126226;6252001;34.183333, -91.933333
EDE;Municipal;Edenton;United States;US;36.066667;-76.65;67;4464897;6252001;36.066667, -76.65
PCU;Pearl River County;Picayune;United States;US;30.516666999999998;-89.705556;67;4440975;6252001;30.516666999999998, -89.705556
HWD;Air Terminal;Hayward;United States;US;37.666667;-122.083333;67;5355933;6252001;37.666667, -122.083333
JNU;Boundary Bay;Juneau;United States;US;58.35;-134.583333;67;5554072;6252001;58.35, -134.583333
CFT;Morenci;Clifton;United States;US;32.95;-109.2;67;5417258;6252001;32.95, -109.2
RSH;Russian SPB;Russian Mission;United States;US;61.783333;-161.333333;67;\N;6252001;61.783333, -161.333333
OPL;St Landry Parish;Opelousas;United States;US;30.55;-92.1;67;4336153;6252001;30.55, -92.1
FLU;Flushing;New York;United States;US;5.5;-70.483333;67;5128581;6252001;5.5, -70.483333
EWD;Wildman Lake;Wildman Lake;United States;US;-12.333333;131.933333;67;\N;6252001;-12.333333, 131.933333
MKT;Municipal;Mankato;United States;US;44.15;-93.983333;67;5036420;6252001;44.15, -93.983333
HDE;Brewster Field;Holdrege;United States;US;40.433333;-99.366667;67;5070216;6252001;40.433333, -99.366667
MLY;Manley Hot Springs;Manley Hot Springs;United States;US;65.0;-150.633333;67;\N;6252001;65.0, -150.633333
JAJ;Perimeter Mall;Atlanta;United States;US;9.716667;-82.983333;67;4883772;6252001;9.716667, -82.983333
WOO;Woodchopper;Woodchopper;United States;US;65.3;-143.483333;67;\N;6252001;65.3, -143.483333
JDM;Downtown Heliport;Miami;United States;US;10.016667;-73.65;67;5304640;6252001;10.016667, -73.65
WTR;White River;White River;United States;US;33.816667;-109.983333;67;\N;6252001;33.816667, -109.983333
BBC;Bay City;Bay City;United States;US;28.983333;-95.966667;67;5712837;6252001;28.983333, -95.966667
LPC;Lompoc Airport;Lompoc;United States;US;34.666667;-120.469444;67;5367788;6252001;34.666667, -120.469444
HAB;Marion County;Hamilton;United States;US;34.116667;-88.0;67;5655959;6252001;34.116667, -88.0
MTO;Coles County Memorial;Mattoon;United States;US;39.483333;-88.283333;67;4244099;6252001;39.483333, -88.283333
WPO;North Fork Valley;Paonia;United States;US;38.866667;-107.6;67;5550409;6252001;38.866667, -107.6
PTL;Port Armstrong;Port Armstrong;United States;US;56.297222;-134.6625;67;\N;6252001;56.297222, -134.6625
KKU;Ekuk;Ekuk;United States;US;58.816667;-158.55;67;\N;6252001;58.816667, -158.55
HLB;Hillenbrand;Batesville;United States;US;39.3;-85.216667;67;4672600;6252001;39.3, -85.216667
UIL;Quillayute State;Quillayute;United States;US;47.95;-124.566667;67;\N;6252001;47.95, -124.566667
DRI;Beauregard Parish;De Ridder;United States;US;53.2;5.45;67;\N;6252001;53.2, 5.45
KWN;Kwinhagak;Quinhagak;United States;US;59.75;-161.916667;67;\N;6252001;59.75, -161.916667
OFK;Stefan Field;Norfolk;United States;US;41.983333;-97.433333;67;5128862;6252001;41.983333, -97.433333
PNN;Princeton;Princeton;United States;US;45.202778;-67.566667;67;5268096;6252001;45.202778, -67.566667
GVW;Richards-Gebaur;Grandview;United States;US;38.883333;-94.533333;67;5795969;6252001;38.883333, -94.533333
OSB;Osage Beach;Osage Beach;United States;US;38.15;-92.616667;67;4402040;6252001;38.15, -92.616667
FMH;Otis AFB;Falmouth;United States;US;41.566667;-70.633333;67;4963985;6252001;41.566667, -70.633333
PUL;Poulsbo;Poulsbo;United States;US;47.733333;-122.65;67;5807337;6252001;47.733333, -122.65
PPF;Tri-City;Parsons;United States;US;37.333333;-95.5;67;4817695;6252001;37.333333, -95.5
BFT;County;Beaufort;United States;US;32.416667;-80.633333;67;4570284;6252001;32.416667, -80.633333
MSN;Dane County Regional;Madison;United States;US;43.139722;-89.3375;67;5261457;6252001;43.139722, -89.3375
SXP;Sheldon SPB;Sheldon Point;United States;US;62.533333;-164.833333;67;\N;6252001;62.533333, -164.833333
HGT;Hunter AAF;Jolon;United States;US;-7.3;157.033333;67;\N;6252001;-7.3, 157.033333
AKK;Akhiok SPB;Akhiok;United States;US;56.95;-154.166667;67;\N;6252001;56.95, -154.166667
LOL;Derby Field;Lovelock;United States;US;40.058333;-118.566667;67;5705957;6252001;40.058333, -118.566667
ECG;Elizabeth City;Elizabeth City, NC;United States;US;36.260556;-76.174444;67;4465088;6252001;36.260556, -76.174444
VQQ;Cecil Field;Jacksonville;United States;US;30.218611;-81.876667;67;5733409;6252001;30.218611, -81.876667
FAF;Felker AAF;Fort Eustis;United States;US;19.833333;-72.5;67;\N;6252001;19.833333, -72.5
OBU;Kobuk/Wien;Kobuk;United States;US;66.933333;-156.866667;67;\N;6252001;66.933333, -156.866667
CDV;Mudhole Smith;Cordova;United States;US;60.483333;-145.483333;67;5859888;6252001;60.483333, -145.483333
MKO;Davis Field;Muskogee;United States;US;35.666667;-95.366667;67;4543338;6252001;35.666667, -95.366667
MGE;Dobbins Afb;Marietta;United States;US;33.912222;-84.515278;67;5802418;6252001;33.912222, -84.515278
LUF;Luke Afb;Phoenix;United States;US;6.466667;-57.65;67;5745656;6252001;6.466667, -57.65
PHP;Philip;Philip;United States;US;44.033333;-101.65;67;\N;6252001;44.033333, -101.65
DNE;Dallas North Airport;Dallas;United States;US;7.716667;40.916667;67;5722064;6252001;7.716667, 40.916667
MCO;Orlando International;Orlando;United States;US;28.429444;-81.308889;67;4167147;6252001;28.429444, -81.308889
ALB;Albany International;Albany;United States;US;42.733333;-73.8;67;5710756;6252001;42.733333, -73.8
BGQ;Big Lake;Big Lake;United States;US;61.533333;-149.816667;67;5880661;6252001;61.533333, -149.816667
CKB;Benedum;Clarksburg;United States;US;39.3;-80.233333;67;4802316;6252001;39.3, -80.233333
LSF;Lawson Aaf;Columbus;United States;US;32.337222;-84.991389;67;5645893;6252001;32.337222, -84.991389
MFI;Municipal;Marshfield;United States;US;44.6375;-90.188889;67;5261969;6252001;44.6375, -90.188889
CID;Cedar Rapids;Cedar Rapids;United States;US;41.884722;-91.710833;67;4850751;6252001;41.884722, -91.710833
MEV;Douglas County;Minden;United States;US;39.0;-119.75;67;5508379;6252001;39.0, -119.75
CCA;Chaffee AFB;Fort Chaffee;United States;US;19.833333;-72.5;67;\N;6252001;19.833333, -72.5
DEH;Municipal;Decorah;United States;US;43.316667;-91.833333;67;4853608;6252001;43.316667, -91.833333
NQI;NAS;Kingsville;United States;US;51.366667;-0.283333;67;4703384;6252001;51.366667, -0.283333
MIC;Crystal;Minneapolis;United States;US;45.061944;-93.353889;67;5037649;6252001;45.061944, -93.353889
KCK;Fairfax Municipal;Kansas City;United States;US;39.116667;-94.65;67;4393217;6252001;39.116667, -94.65
PXL;Polacca;Polacca;United States;US;35.833333;-110.383333;67;\N;6252001;35.833333, -110.383333
BRY;Samuels Field;Bardstown, KY;United States;US;37.816667;-85.466667;67;4283133;6252001;37.816667, -85.466667
ABL;Ambler;Ambler;United States;US;67.1;-157.816667;67;5178225;6252001;67.1, -157.816667
BKC;Buckland;Buckland;United States;US;65.983333;-161.166667;67;4931627;6252001;65.983333, -161.166667
MTX;Metro Field;Fairbanks;United States;US;64.8;-147.75;67;5861897;6252001;64.8, -147.75
APV;Apple Valley;Apple Valley;United States;US;34.575278;-117.186111;67;5324363;6252001;34.575278, -117.186111
GST;Gustavus Arpt;Gustavus;United States;US;58.416667;-135.7;67;\N;6252001;58.416667, -135.7
FMN;Municipal;Farmington;United States;US;36.75;-108.233333;67;5774662;6252001;36.75, -108.233333
PNS;Regional;Pensacola;United States;US;30.466667;-87.183333;67;4168228;6252001;30.466667, -87.183333
SVC;Grant County;Silver City;United States;US;32.633333;-108.166667;67;5491487;6252001;32.633333, -108.166667
HUT;Hutchinson;Hutchinson;United States;US;38.066667;-97.866667;67;5030977;6252001;38.066667, -97.866667
BUR;Bob Hope;Burbank;United States;US;34.2;-118.35;67;5788497;6252001;34.2, -118.35
GON;New London;New London;United States;US;41.333333;-72.05;67;5264455;6252001;41.333333, -72.05
WRL;Worland;Worland, WY;United States;US;43.965833;-107.884167;67;5843495;6252001;43.965833, -107.884167
GWV;Glendale;Glendale;United States;US;-17.360556;31.059722;67;5423075;6252001;-17.360556, 31.059722
SIY;Siskiyou County;Montague;United States;US;41.781389;-122.466389;67;5568152;6252001;41.781389, -122.466389
PLK;M Graham Clark;Branson/point Lookout;United States;US;36.616667;-93.216667;67;4378219;6252001;36.616667, -93.216667
MXO;Municipal;Monticello;United States;US;40.65;15.016667;67;5543377;6252001;40.65, 15.016667
SGF;Springfield-Branson Rg;Springfield;United States;US;37.25;-93.383333;67;5754005;6252001;37.25, -93.383333
MYV;Yuba County;Marysville;United States;US;39.1;-121.566667;67;5802570;6252001;39.1, -121.566667
BIL;Billings;Billings;United States;US;45.8;-108.533333;67;5640350;6252001;45.8, -108.533333
CZN;Chisana Field;Chisana;United States;US;62.083333;-142.05;67;\N;6252001;62.083333, -142.05
DLL;Dillon;Dillon;United States;US;34.416667;-79.366667;67;5648657;6252001;34.416667, -79.366667
ANV;Anvik;Anvik;United States;US;62.65;-160.216667;67;\N;6252001;62.65, -160.216667
MRB;Eastern Wv Regional Airport/Shepherd Field;Martinsburg;United States;US;39.401667;-77.984444;67;5200055;6252001;39.401667, -77.984444
ROA;Roanoke Regional Airport;Roanoke;United States;US;37.316667;-79.983333;67;4925483;6252001;37.316667, -79.983333
SFO;San Francisco International;San Francisco, CA;United States;US;37.618889;-122.375;67;5391959;6252001;37.618889, -122.375
INL;Falls Intl;International Falls;United States;US;48.566667;-93.4;67;5031404;6252001;48.566667, -93.4
ALN;Alton;Alton;United States;US;38.891667;-90.172222;67;5082602;6252001;38.891667, -90.172222
ESD;Orcas Island;Eastsound;United States;US;48.716667;-122.816667;67;\N;6252001;48.716667, -122.816667
GRB;Austin-straubel Field;Green Bay;United States;US;44.483333;-88.133333;67;5254962;6252001;44.483333, -88.133333
NJK;El Centro NAF;El Centro, CA;United States;US;32.829167;-115.671667;67;5345609;6252001;32.829167, -115.671667
SEE;Gillespie Field;San Diego;United States;US;32.550278;-116.916389;67;5391811;6252001;32.550278, -116.916389
MCK;Mccook;Mccook;United States;US;40.2;-100.583333;67;5697383;6252001;40.2, -100.583333
LSE;Municipal;La Crosse;United States;US;43.883333;-91.25;67;5258957;6252001;43.883333, -91.25
MPZ;Municipal;Mt Pleasant;United States;US;40.966667;-91.55;67;\N;6252001;40.966667, -91.55
EAU;Chippewa Valley Regional Airport;Eau Claire, WI;United States;US;44.865833;-91.484167;67;5251436;6252001;44.865833, -91.484167
OGG;Kahului;Maui, HI;United States;US;20.898611;-156.430556;67;\N;6252001;20.898611, -156.430556
OTZ;Kotzebue;Kotzebue;United States;US;66.866667;-162.633333;67;5866726;6252001;66.866667, -162.633333
CBF;Municipal;Council Bluffs;United States;US;41.266667;-95.866667;67;4852832;6252001;41.266667, -95.866667
IDI;ndiana County Airport;Indiana, PA;United States;US;40.632222;-79.105556;67;5194868;6252001;40.632222, -79.105556
SUS;Spirit Of St Louis;St Louis;United States;US;38.662222;-90.651944;67;\N;6252001;38.662222, -90.651944
BKE;Baker;Baker;United States;US;44.833333;-117.816667;67;5638252;6252001;44.833333, -117.816667
BTV;Burlington International;Burlington;United States;US;44.471944;-73.153333;67;5788539;6252001;44.471944, -73.153333
AHH;Municipal;Amery;United States;US;45.283333;-92.366667;67;5243872;6252001;45.283333, -92.366667
PRB;Paso Robles;Paso Robles;United States;US;35.666667;-120.633333;67;5381438;6252001;35.666667, -120.633333
ASX;Ashland;Ashland;United States;US;46.548611;-90.918889;67;5711789;6252001;46.548611, -90.918889
HSV;Huntsville International - Carl T. Jones Field;Huntsville, AL;United States;US;34.637222;-86.775;67;4699540;6252001;34.637222, -86.775
SAT;San Antonio International;San Antonio;United States;US;29.533333;-98.466667;67;4726206;6252001;29.533333, -98.466667
TKJ;Tok;Tok;United States;US;53.333333;6.35;67;5876363;6252001;53.333333, 6.35
SSF;Stinson Municipal;San Antonio;United States;US;6.233333;-76.733333;67;4726206;6252001;6.233333, -76.733333
DRT;International;Del Rio;United States;US;29.366667;-100.916667;67;5520076;6252001;29.366667, -100.916667
CGX;Merrill C Meigs;Chicago;United States;US;41.858889;-87.608333;67;4887398;6252001;41.858889, -87.608333
BAR;Baker Aaf;Baker Island;United States;US;0.216667;-176.516667;67;\N;6252001;0.216667, -176.516667
CEW;Bob Sikes;Crestview;United States;US;30.783333;-86.516667;67;4152311;6252001;30.783333, -86.516667
ZME;Metropark Rail;Newark;United States;US;40.919444;74.169444;67;5376803;6252001;40.919444, 74.169444
TOG;Togiak Village;Togiak Village;United States;US;-0.333333;122.0;67;\N;6252001;-0.333333, 122.0
ANC;Ted Stevens Anchorage International Airport;Anchorage;United States;US;61.174444;-149.996389;67;5879400;6252001;61.174444, -149.996389
KSR;Federal No 1;Sandy River;United States;US;51.0;-96.383333;67;\N;6252001;51.0, -96.383333
LAL;Municipal;Lakeland;United States;US;28.083333;-81.95;67;5123872;6252001;28.083333, -81.95
AXB;Alexandria Bay;Alexandria Bay;United States;US;44.2525;-75.901389;67;5106950;6252001;44.2525, -75.901389
BFG;Bullfrog Basin;Bullfrog Basin;United States;US;37.55;-110.708333;67;\N;6252001;37.55, -110.708333
CJN;Gillespie Field;El Cajon;United States;US;32.826111;-116.9725;67;5345529;6252001;32.826111, -116.9725
WDY;Kodiak Fss;Kodiak;United States;US;56.866667;-1.25;67;5866583;6252001;56.866667, -1.25
SJN;St Johns;St Johns;United States;US;34.518889;-109.3775;67;\N;6252001;34.518889, -109.3775
HCB;Shoal Cove;Shoal Cove;United States;US;55.458333;-131.283333;67;\N;6252001;55.458333, -131.283333
SUD;Stroud;Stroud;United States;US;35.733333;-96.65;67;4552361;6252001;35.733333, -96.65
OCH;A L Mangham Jr. Regional;Nacogdoches, TX;United States;US;31.6;-94.65;67;4713735;6252001;31.6, -94.65
MGJ;Orange County;Montgomery;United States;US;41.51;-74.264722;67;5201752;6252001;41.51, -74.264722
SMK;St Michael;St Michael;United States;US;63.483333;-162.016667;67;\N;6252001;63.483333, -162.016667
AVL;Asheville Regional Airport;Fletcher;United States;US;35.436111;-82.541667;67;4536996;6252001;35.436111, -82.541667
IVH;Ivishak;Ivishak;United States;US;69.4;-148.25;67;\N;6252001;69.4, -148.25
PNU;Panguitch;Panguitch;United States;US;37.833333;-112.383333;67;5544525;6252001;37.833333, -112.383333
CFV;Municipal;Coffeyville;United States;US;17.533333;-88.166667;67;4269789;6252001;17.533333, -88.166667
GAG;Gage;Gage;United States;US;36.316667;-99.75;67;\N;6252001;36.316667, -99.75
MSP;Minneapolis - St. Paul Intl;Minneapolis;United States;US;44.883333;-93.216944;67;5037649;6252001;44.883333, -93.216944
WSX;Westsound;Westsound;United States;US;48.666667;-122.883333;67;\N;6252001;48.666667, -122.883333
MMU;Municipal;Morristown;United States;US;40.8;-74.416667;67;5238755;6252001;40.8, -74.416667
RDG;Municipal/Spaatz Fld;Reading;United States;US;40.383333;-75.966667;67;5207728;6252001;40.383333, -75.966667
AFN;Municipal;Jaffrey;United States;US;42.8;-72.0;67;5088061;6252001;42.8, -72.0
KPK;Parks SPB;Parks;United States;US;57.416667;-155.9;67;5308164;6252001;57.416667, -155.9
MQI;Quincy;Quincy;United States;US;42.25;-71.0;67;5807713;6252001;42.25, -71.0
DSM;Des Moines International;Des Moines, IA;United States;US;41.533889;-93.663056;67;5792244;6252001;41.533889, -93.663056
KPT;Jackpot;Jackpot;United States;US;41.966667;-114.666667;67;\N;6252001;41.966667, -114.666667
MHE;Municipal;Mitchell;United States;US;43.766667;-98.033333;67;5697633;6252001;43.766667, -98.033333
RAL;Riverside Municipal;Riverside;United States;US;33.95;-117.433333;67;5387877;6252001;33.95, -117.433333
ISO;Stallings Field;Kinston;United States;US;35.333333;-77.616667;67;4474436;6252001;35.333333, -77.616667
AKC;Fulton International;Akron/Canton;United States;US;-26.8;23.75;67;5574199;6252001;-26.8, 23.75
IMM;Immokalee;Immokalee;United States;US;26.416667;-81.416667;67;4159553;6252001;26.416667, -81.416667
CNH;Municipal;Claremont;United States;US;43.366667;-72.366667;67;5337696;6252001;43.366667, -72.366667
RLA;National;Rolla;United States;US;38.133333;-91.783333;67;5061159;6252001;38.133333, -91.783333
BXK;Buckeye Municipal;Buckeye;United States;US;33.366667;-112.583333;67;5287262;6252001;33.366667, -112.583333
CFK;Chefornak;Chefornak, AK;United States;US;60.149167;-164.285556;67;\N;6252001;60.149167, -164.285556
COS;Colorado Springs;Colorado Springs;United States;US;38.816667;-104.716667;67;5417598;6252001;38.816667, -104.716667
FOD;Fort Dodge Regional;Fort Dodge, IA;United States;US;42.551111;-94.191944;67;4857486;6252001;42.551111, -94.191944
MPV;Edward F Knapp State;Montpelier, VT;United States;US;44.203611;-72.562222;67;5601299;6252001;44.203611, -72.562222
BIF;Biggs Aaf;El Paso;United States;US;31.849444;-106.38;67;5520993;6252001;31.849444, -106.38
STJ;Rosecrans Memorial;St Joseph;United States;US;39.766667;-94.916667;67;\N;6252001;39.766667, -94.916667
TLA;Teller;Teller;United States;US;65.240278;-166.339444;67;\N;6252001;65.240278, -166.339444
ADR;Andrews;Andrews;United States;US;33.45;-79.566667;67;5516288;6252001;33.45, -79.566667
GUF;Edwards;Gulf Shores;United States;US;30.289722;-87.671667;67;4065552;6252001;30.289722, -87.671667
GUY;Guymon;Guymon;United States;US;36.683333;-101.483333;67;5515743;6252001;36.683333, -101.483333
EMK;Emmonak;Emmonak;United States;US;62.766667;-164.5;67;\N;6252001;62.766667, -164.5
FRP;Fresh Water Bay;Fresh Water Bay;United States;US;57.845833;-135.025;67;\N;6252001;57.845833, -135.025
BLD;Boulder City;Boulder City;United States;US;8.734444;-9.798611;67;5500539;6252001;8.734444, -9.798611
HFF;Mackall AAF;Hoffman;United States;US;-40.2;-72.166667;67;\N;6252001;-40.2, -72.166667
ZTE;Rochester NY Rail;Rochester;United States;US;49.916667;-0.966666999999999;67;5808524;6252001;49.916667, -0.966666999999999
BRL;Burlington;Burlington;United States;US;40.783333;-91.116667;67;5788539;6252001;40.783333, -91.116667
CRW;Yeager;Charleston;United States;US;38.366667;-81.6;67;4960682;6252001;38.366667, -81.6
