log_PAX	DateOfDeparture	Holiday_cleaned	Weekday	WeeksToDeparture	std_wtd	Departure	Arrival	Month	Day	Year
9.6639	2011-09-10	Regular	Saturday	11.2273	7.33505	ORD	MSP	9	10	2011
11.7163	2011-12-06	Regular	Tuesday	6.875	5.31507	ORD	ATL	12	6	2011
10.998	2011-09-17	Regular	Saturday	10.4286	6.9683	BOS	ORD	9	17	2011
11.3432	2012-04-22	Regular	Sunday	8.6875	7.85467	ORD	MSP	4	22	2012
9.96332	2011-10-05	Regular	Wednesday	13.4286	9.35485	JFK	MCO	10	5	2011
11.4142	2012-04-23	Regular	Monday	5.58333	3.75278	CLT	LGA	4	23	2012
10.522	2012-06-12	Regular	Tuesday	7.46667	6.65332	LGA	DTW	6	12	2012
11.6307	2012-02-01	Regular	Wednesday	13.5714	11.2985	ORD	BOS	2	1	2012
10.832	2011-11-13	Regular	Sunday	13.2692	9.71003	LGA	MIA	11	13	2011
9.6639	2011-12-30	Regular	Friday	13.48	10.1371	DEN	SFO	12	30	2011
11.1925	2012-10-10	Regular	Wednesday	11.4091	8.25579	LAX	DEN	10	10	2012
11.3644	2012-06-10	Regular	Sunday	16.52	13.6843	DEN	SFO	6	10	2012
10.9302	2012-04-30	Regular	Monday	12.6	10.9995	ORD	SEA	4	30	2012
11.0929	2011-10-18	Regular	Tuesday	14.6538	9.99577	MIA	ATL	10	18	2011
9.98109	2011-10-29	Regular	Saturday	13.7308	9.37041	BOS	SFO	10	29	2011
10.6498	2012-08-20	Regular	Monday	17.0606	11.4016	JFK	MIA	8	20	2012
10.0926	2012-08-19	Regular	Sunday	14.8276	9.60308	MIA	JFK	8	19	2012
11.6087	2012-05-06	Regular	Sunday	11.7083	9.90599	LAX	DFW	5	6	2012
11.927	2011-11-06	Regular	Sunday	9.42857	6.85253	ATL	LGA	11	6	2011
11.3977	2012-12-02	Regular	Sunday	9.89474	7.22569	SFO	ORD	12	2	2012
10.7106	2011-12-21	Regular	Wednesday	13.6538	9.81812	PHX	ORD	12	21	2011
9.67435	2012-02-11	Regular	Saturday	8.88889	5.89006	BOS	SFO	2	11	2012
10.6986	2013-01-21	Martin Luther King, Jr. Day	Monday	9.83333	7.45378	DFW	BOS	1	21	2013
10.1174	2012-03-17	Regular	Saturday	12.5	10.2898	EWR	SFO	3	17	2012
10.5154	2012-08-28	Regular	Tuesday	12.15	10.1477	DEN	ATL	8	28	2012
11.2245	2012-04-11	Regular	Wednesday	7.875	5.56028	DFW	SFO	4	11	2012
11.1739	2012-04-16	Regular	Monday	11	11.3578	PHL	BOS	4	16	2012
11.2154	2012-01-15	Regular	Sunday	10.6957	7.89381	ORD	SFO	1	15	2012
11.8279	2012-01-03	Regular	Tuesday	15.4643	11.2398	LAX	DFW	1	3	2012
9.13435	2011-12-18	Regular	Sunday	9.22222	6.42198	PHL	DFW	12	18	2011
11.1027	2011-10-12	Regular	Wednesday	10.8571	7.58476	LAX	SEA	10	12	2011
13.5472	2011-10-02	Regular	Sunday	14.7188	9.60253	LAX	JFK	10	2	2011
10.2749	2012-01-02	Regular	Monday	11.9583	7.87113	SFO	DFW	1	2	2012
10.3489	2012-08-24	Regular	Friday	10.4444	9.96005	ORD	PHX	8	24	2012
11.2516	2013-02-26	Regular	Tuesday	6.69231	5.03959	EWR	ORD	2	26	2013
10.9196	2012-06-12	Regular	Tuesday	8.22222	6.46762	CLT	ATL	6	12	2012
11.0635	2011-11-07	Regular	Monday	7.82353	6.52146	DEN	SEA	11	7	2011
12.2545	2012-01-25	Regular	Wednesday	11.9474	10.4853	ORD	MSP	1	25	2012
11.1075	2011-11-15	Regular	Tuesday	6.71429	6.14477	ATL	CLT	11	15	2011
11.8637	2011-12-13	Regular	Tuesday	9.44444	9.33823	ORD	ATL	12	13	2011
12.2805	2012-04-26	Regular	Thursday	12.76	8.58429	LAX	ORD	4	26	2012
9.12038	2012-11-22	Thanksgiving Day	Thursday	9.63158	6.84114	DEN	DFW	11	22	2012
10.6743	2013-02-24	Regular	Sunday	9.68421	8.83838	ATL	DEN	2	24	2013
10.0842	2012-03-18	Regular	Sunday	10	8.1035	MSP	DEN	3	18	2012
11.4905	2012-09-06	Regular	Thursday	12.9091	11.2076	ORD	EWR	9	6	2012
10.5087	2012-09-07	Regular	Friday	13.4815	8.59951	DEN	LAS	9	7	2012
11.8893	2011-12-04	Regular	Sunday	15.5938	10.7639	MIA	LGA	12	4	2011
10.8818	2012-08-07	Regular	Tuesday	11.5652	8.07255	DEN	ORD	8	7	2012
11.8637	2012-04-22	Regular	Sunday	13.16	9.28565	IAH	LAX	4	22	2012
11.1879	2012-03-20	Regular	Tuesday	8.89474	7.17166	SFO	DFW	3	20	2012
10.2213	2012-01-24	Regular	Tuesday	9.16667	6.54622	LAS	ORD	1	24	2012
11.8147	2012-07-19	Regular	Thursday	8.23529	5.3797	DEN	DFW	7	19	2012
12.7313	2011-11-06	Regular	Sunday	13.8	10.0582	SFO	JFK	11	6	2011
12.5036	2012-03-26	Regular	Monday	11.2632	9.17025	ORD	DFW	3	26	2012
12.3512	2011-11-20	Regular	Sunday	14.7586	11.0281	SFO	LAX	11	20	2011
11.6917	2012-12-17	Regular	Monday	10.1818	8.00379	PHL	ATL	12	17	2012
11.3853	2013-01-21	Martin Luther King, Jr. Day	Monday	10.3333	6.80686	DFW	DEN	1	21	2013
11.1786	2012-05-08	Regular	Tuesday	8.75	6.19741	SFO	BOS	5	8	2012
11.1739	2011-10-20	Regular	Thursday	11.2609	7.31883	DEN	ATL	10	20	2011
11.2063	2011-10-16	Regular	Sunday	10.75	8.49071	ORD	IAH	10	16	2011
10.4887	2011-11-27	Regular	Sunday	10.7	8.15701	ATL	EWR	11	27	2011
11.3686	2012-02-20	Washington's Birthday	Monday	14	10.7592	JFK	LAS	2	20	2012
10.9461	2012-12-26	Regular	Wednesday	16.1765	11.1232	ATL	LAX	12	26	2012
9.31968	2011-10-15	Regular	Saturday	7.26667	4.92032	CLT	ATL	10	15	2011
11.2782	2012-09-13	Regular	Thursday	11.0435	8.46639	ATL	MSP	9	13	2012
11.2738	2012-09-28	Regular	Friday	9.3	7.37778	ATL	BOS	9	28	2012
10.3123	2012-07-24	Regular	Tuesday	10.8182	7.12231	LAS	DFW	7	24	2012
11.5178	2011-09-08	Regular	Thursday	12.6296	8.66979	SFO	BOS	9	8	2011
10.8488	2012-08-03	Regular	Friday	16.0645	11.021	JFK	MCO	8	3	2012
10.1419	2011-11-22	Regular	Tuesday	9	6.25911	DFW	SFO	11	22	2011
10.5352	2012-09-27	Regular	Thursday	9.23529	7.60369	MIA	LGA	9	27	2012
12.0092	2012-08-17	Regular	Friday	12.76	8.94558	MCO	ATL	8	17	2012
12.1219	2011-09-15	Regular	Thursday	12.5	8.39254	SFO	BOS	9	15	2011
12.3562	2011-10-24	Regular	Monday	9.09524	6.21212	ORD	ATL	10	24	2011
10.5021	2012-06-19	Juneteenth	Tuesday	11.7727	8.97049	ORD	PHX	6	19	2012
11.1267	2012-04-01	Regular	Sunday	8.05882	5.15353	LAS	ORD	4	1	2012
10.6249	2013-01-03	Regular	Thursday	11.7143	9.80889	SFO	ORD	1	3	2013
11.0635	2012-09-07	Regular	Friday	14.3333	10.1413	SEA	ORD	9	7	2012
8.56979	2012-09-01	Labor Day Weekend	Saturday	14.5217	11.6184	BOS	EWR	9	1	2012
10.7106	2012-10-30	Regular	Tuesday	14.8519	10.9499	ORD	LAS	10	30	2012
11.3517	2012-10-02	Regular	Tuesday	11.7143	10.272	SFO	SEA	10	2	2012
10.1978	2012-12-08	Regular	Saturday	12.6667	10.6974	ORD	MSP	12	8	2012
11.0235	2011-12-01	Regular	Thursday	9.05	6.84778	SFO	DFW	12	1	2011
12.3978	2011-12-04	Regular	Sunday	12.6667	9.38392	JFK	SFO	12	4	2011
11.1552	2012-01-17	Regular	Tuesday	9.52941	8.29245	ATL	EWR	1	17	2012
10.998	2012-07-03	Regular	Tuesday	13.9655	10.1576	LAX	SEA	7	3	2012
10.8208	2012-03-06	Regular	Tuesday	12.6	9.42072	MSP	ATL	3	6	2012
10.6312	2012-01-22	Regular	Sunday	14.75	10.3481	MCO	EWR	1	22	2012
10.9142	2012-08-29	Regular	Wednesday	11.3478	7.37692	ATL	MSP	8	29	2012
10.3123	2011-10-22	Regular	Saturday	13.0909	10.2396	ATL	ORD	10	22	2011
13.743	2011-10-10	Columbus Day	Monday	14.3226	9.47061	ORD	LGA	10	10	2011
10.4478	2013-02-22	Regular	Friday	12.2	9.61687	DEN	ATL	2	22	2013
9.98109	2012-05-16	Regular	Wednesday	8.55556	5.4365	LAS	DFW	5	16	2012
10.5286	2012-01-04	Regular	Wednesday	10.4091	8.35896	MCO	PHL	1	4	2012
10.9355	2012-03-26	Regular	Monday	11.5455	8.30219	DEN	MSP	3	26	2012
9.30704	2013-02-23	Regular	Saturday	8.1875	5.94664	LGA	DFW	2	23	2013
9.76584	2012-09-22	Regular	Saturday	19.1333	14.3689	MIA	JFK	9	22	2012
10.6986	2012-01-27	Regular	Friday	11.3333	8.3865	PHX	ORD	1	27	2012
10.4954	2012-11-07	Regular	Wednesday	9.89474	7.67315	DEN	SEA	11	7	2012
10.4819	2011-10-01	Regular	Saturday	11.3913	7.26598	DFW	SFO	10	1	2011
10.9088	2011-11-04	Regular	Friday	13.64	9.6604	MIA	LGA	11	4	2011
11.8081	2012-03-24	Regular	Saturday	14.5517	9.61616	LAX	ORD	3	24	2012
10.0334	2013-01-25	Regular	Friday	13.5	11.3624	EWR	SFO	1	25	2013
10.8927	2012-03-12	Regular	Monday	11.619	9.56805	SFO	LAS	3	12	2012
10.8095	2012-11-29	Regular	Thursday	12.7273	10.1098	ORD	SEA	11	29	2012
11.5178	2012-12-09	Regular	Sunday	9.95238	7.98421	ORD	MSP	12	9	2012
11.4467	2012-11-21	Thanksgiving Eve	Wednesday	16.9355	11.9441	SFO	JFK	11	21	2012
10.8432	2012-04-29	Regular	Sunday	9.05556	6.27293	ORD	IAH	4	29	2012
10.8708	2012-11-01	Regular	Thursday	14.4138	10.9431	MCO	EWR	11	1	2012
10.8095	2011-12-03	Regular	Saturday	13.963	9.5252	MCO	ATL	12	3	2011
10.0074	2012-05-13	Regular	Sunday	10.1053	7.81661	BOS	EWR	5	13	2012
11.3686	2012-10-25	Regular	Thursday	14.0833	11.0647	LGA	MIA	10	25	2012
11.1505	2012-05-01	Regular	Tuesday	11.2632	10.6658	ATL	LAX	5	1	2012
11.9082	2013-01-14	Regular	Monday	10.0556	8.47468	BOS	SFO	1	14	2013
10.8927	2012-07-04	4th of July	Wednesday	13.8889	9.39039	ORD	LAX	7	4	2012
10.2899	2011-10-31	Regular	Monday	7.1875	5.58831	PHL	DFW	10	31	2011
11.1457	2012-02-28	Regular	Tuesday	10.8636	7.23283	MIA	JFK	2	28	2012
11.5789	2011-09-21	Regular	Wednesday	13.2143	9.04457	DEN	LAX	9	21	2011
13.4685	2011-09-21	Regular	Wednesday	7.8	7.83034	BOS	LGA	9	21	2011
12.2229	2012-04-17	Regular	Tuesday	7.55556	5.24934	LGA	ATL	4	17	2012
10.4819	2011-09-27	Regular	Tuesday	10.6957	7.60045	SFO	ATL	9	27	2011
10.832	2012-03-02	Regular	Friday	9.63158	8.42754	DTW	ATL	3	2	2012
11.8114	2012-02-28	Regular	Tuesday	7.375	6.22763	ATL	DFW	2	28	2012
10.5997	2012-11-07	Regular	Wednesday	13.6957	10.9853	LAS	DEN	11	7	2012
11.4747	2011-10-03	Regular	Monday	11.8846	8.12565	BOS	LAX	10	3	2011
11.5938	2011-09-19	Regular	Monday	12.84	8.3	EWR	LAX	9	19	2011
10.0926	2012-10-06	Regular	Saturday	11.5714	9.20093	LAX	EWR	10	6	2012
10.8376	2011-11-01	Regular	Tuesday	10.7	7.8546	DTW	ATL	11	1	2011
9.98109	2012-08-04	Regular	Saturday	14.3704	10.3669	LAX	IAH	8	4	2012
9.97223	2011-12-21	Regular	Wednesday	14.6	11.5217	SFO	LAS	12	21	2011
10.6865	2012-04-30	Regular	Monday	9.26316	7.82334	ATL	CLT	4	30	2012
12.5353	2012-06-17	Regular	Sunday	17.6176	13.2345	SFO	LAX	6	17	2012
8.98971	2011-12-31	New Year's Eve	Saturday	8.64706	5.92601	LGA	DTW	12	31	2011
11.7232	2012-11-11	Veterans Day	Sunday	12.4167	10.6196	DFW	ATL	11	11	2012
10.3705	2012-04-27	Regular	Friday	18.6207	14.1356	LAS	SFO	4	27	2012
10.9196	2012-04-25	Regular	Wednesday	8.58824	6.33501	IAH	ORD	4	25	2012
11.854	2011-10-03	Regular	Monday	11.6667	8.37456	ORD	DTW	10	3	2011
10.5483	2012-02-19	Regular	Sunday	13	9.26893	PHL	MCO	2	19	2012
11.4787	2013-02-18	Washington's Birthday	Monday	7.93333	6.40833	ORD	EWR	2	18	2013
11.3001	2011-10-04	Regular	Tuesday	13.7407	8.95112	LGA	DFW	10	4	2011
10.4683	2011-11-09	Regular	Wednesday	14	9.28767	DFW	LAS	11	9	2011
11.0881	2013-01-07	Regular	Monday	9.7	9.13121	SFO	DFW	1	7	2013
11.1123	2011-10-09	Regular	Sunday	13.0417	9.16742	LAX	SEA	10	9	2011
11.3347	2012-05-07	Regular	Monday	8	5.04975	SFO	DFW	5	7	2012
12.1247	2013-02-09	Regular	Saturday	11.6818	9.92057	SFO	JFK	2	9	2013
8.60709	2012-06-30	Regular	Saturday	9.36842	7.66094	DEN	PHX	6	30	2012
11.6846	2012-05-22	Regular	Tuesday	10.5238	8.93655	ATL	MCO	5	22	2012
9.25558	2012-04-28	Regular	Saturday	7.06667	4.58984	DEN	DFW	4	28	2012
10.1661	2012-04-03	Regular	Tuesday	7.28571	9.025	DFW	BOS	4	3	2012
11.8114	2012-04-27	Regular	Friday	10.4	7.43675	ORD	PHL	4	27	2012
11.4467	2011-10-15	Regular	Saturday	14.5484	9.68448	ATL	MCO	10	15	2011
10.6621	2012-02-07	Regular	Tuesday	13.3333	11.88	SEA	LAX	2	7	2012
11.5901	2012-06-28	Regular	Thursday	8.47059	5.88555	CLT	LGA	6	28	2012
11.1879	2011-11-06	Regular	Sunday	10.3889	8.846	DEN	SFO	11	6	2011
10.7461	2012-04-03	Regular	Tuesday	11.8261	8.02639	PHL	MCO	4	3	2012
11.2336	2012-03-14	Regular	Wednesday	16	12.704	LAX	ATL	3	14	2012
7.69701	2013-03-04	Regular	Monday	9.53333	8.77388	ORD	LAS	3	4	2013
13.3344	2011-09-14	Regular	Wednesday	13.069	8.5186	LAX	JFK	9	14	2011
12.0708	2012-02-15	Regular	Wednesday	6.07692	4.03033	ATL	DFW	2	15	2012
10.7752	2012-08-21	Regular	Tuesday	16.4444	13.1977	LAS	SFO	8	21	2012
10.9249	2013-02-22	Regular	Friday	10.2174	6.99972	DEN	LAX	2	22	2013
11.0184	2012-01-10	Regular	Tuesday	12.4091	9.86412	DFW	SFO	1	10	2012
11.6488	2013-02-22	Regular	Friday	16.7812	12.0636	MIA	LGA	2	22	2013
8.97461	2013-02-02	Regular	Saturday	10.6471	10.3679	DEN	ATL	2	2	2013
12.1163	2011-10-28	Regular	Friday	11.9565	8.41254	BOS	ORD	10	28	2011
11.2381	2012-12-15	Regular	Saturday	15.9	10.9398	JFK	SFO	12	15	2012
9.13435	2013-01-19	Regular	Saturday	10.7143	7.41716	ATL	DTW	1	19	2013
9.99868	2011-09-13	Regular	Tuesday	11.7727	8.40029	PHL	MCO	9	13	2011
11.2914	2012-11-08	Regular	Thursday	9.52381	6.83827	LAX	SEA	11	8	2012
13.5783	2012-04-11	Regular	Wednesday	12.4286	11.1156	LGA	ORD	4	11	2012
11.3432	2012-05-14	Regular	Monday	12.6957	10.5332	ORD	SEA	5	14	2012
11.7914	2013-02-13	Regular	Wednesday	7.66667	5.62731	LGA	CLT	2	13	2013
11.1267	2012-05-04	Regular	Friday	12.4231	9.09581	LAS	SFO	5	4	2012
10.7519	2011-09-30	Regular	Friday	10.4	7.43675	ATL	SFO	9	30	2011
10.2135	2011-12-26	Regular	Monday	11.9583	7.9097	BOS	LAX	12	26	2011
12.4218	2012-10-18	Regular	Thursday	14.4138	9.34466	ORD	SFO	10	18	2012
11.9145	2012-10-22	Regular	Monday	10.5	8.13429	ATL	BOS	10	22	2012
10.0759	2013-02-03	Regular	Sunday	9.94737	6.7616	IAH	ORD	2	3	2013
11.0978	2012-10-11	Regular	Thursday	8.6875	6.75987	PHL	DFW	10	11	2012
12.9773	2012-10-02	Regular	Tuesday	6.16667	5.1316	LGA	BOS	10	2	2012
11.2958	2012-05-27	Regular	Sunday	10.8571	7.83126	ATL	LGA	5	27	2012
9.39379	2012-01-04	Regular	Wednesday	11.35	10.0435	DFW	PHL	1	4	2012
11.2063	2012-03-18	Regular	Sunday	12.32	9.33952	LAX	LAS	3	18	2012
11.6197	2012-02-29	Regular	Wednesday	8.64706	6.0098	LGA	CLT	2	29	2012
10.5154	2012-12-16	Regular	Sunday	15.9667	11.5445	LAX	LAS	12	16	2012
9.67435	2012-06-16	Regular	Saturday	8.5	6.38749	LGA	DTW	6	16	2012
10.8152	2013-02-08	Regular	Friday	8.64706	5.98896	BOS	ORD	2	8	2013
12.7008	2012-07-20	Regular	Friday	15.3333	11.9895	LAX	ORD	7	20	2012
11.8345	2011-09-02	Regular	Friday	13	7.93725	JFK	SFO	9	2	2011
11.5371	2012-01-18	Regular	Wednesday	9.95	6.79377	DEN	PHX	1	18	2012
12.3238	2013-02-07	Regular	Thursday	10.4286	7.03968	ATL	ORD	2	7	2013
11.6811	2011-12-07	Regular	Wednesday	16.4688	11.75	LAX	DFW	12	7	2011
8.58853	2012-01-14	Regular	Saturday	10	7.24185	ATL	CLT	1	14	2012
12.1908	2011-10-25	Regular	Tuesday	10.1053	7.36278	ORD	BOS	10	25	2011
9.16198	2011-12-10	Regular	Saturday	7.92857	6.31804	ORD	PHL	12	10	2011
11.2154	2012-02-26	Regular	Sunday	14.8214	9.86972	LAX	ATL	2	26	2012
11.256	2012-03-09	Regular	Friday	10.4737	8.15386	BOS	ATL	3	9	2012
12.2598	2012-03-26	Regular	Monday	8.84211	6.89011	ORD	MSP	3	26	2012
10.0842	2011-12-25	Christmas Day	Sunday	10.6364	6.72979	EWR	SFO	12	25	2011
10.9723	2012-04-03	Regular	Tuesday	9	8.11583	PHL	ATL	4	3	2012
12.8902	2011-11-13	Regular	Sunday	11.0455	7.37743	LGA	ORD	11	13	2011
9.94539	2013-01-09	Regular	Wednesday	8.4375	5.94383	EWR	SFO	1	9	2013
9.54493	2011-12-29	Regular	Thursday	9.55	6.00417	DEN	MSP	12	29	2011
9.68474	2012-05-05	Regular	Saturday	10.55	10.6399	IAH	ORD	5	5	2012
10.656	2012-09-26	Regular	Wednesday	12.1739	10.6458	DEN	ATL	9	26	2012
10.6187	2012-06-17	Regular	Sunday	11.1429	8.63299	DTW	LGA	6	17	2012
9.88123	2012-11-03	Regular	Saturday	11.6	9.94405	SFO	EWR	11	3	2012
11.2516	2011-09-19	Regular	Monday	13.0833	9.10287	DEN	LAS	9	19	2011
9.40587	2012-12-29	Regular	Saturday	18.25	14.4392	SFO	ORD	12	29	2012
11.3088	2012-02-28	Regular	Tuesday	13.92	10.165	LAX	ATL	2	28	2012
11.2109	2013-02-04	Regular	Monday	9.44444	6.7582	DEN	ORD	2	4	2013
7.75622	2013-02-09	Regular	Saturday	10.1538	11.2683	EWR	BOS	2	9	2013
9.69507	2013-03-03	Regular	Sunday	11.0435	8.5837	LAX	LAS	3	3	2013
12.3061	2012-08-09	Regular	Thursday	13.7857	8.65964	SFO	ORD	8	9	2012
12.4146	2012-02-08	Regular	Wednesday	5.64286	4.19903	LGA	ATL	2	8	2012
10.7225	2012-06-10	Regular	Sunday	11.4783	7.63883	DEN	LAS	6	10	2012
10.9196	2012-11-26	Regular	Monday	13.963	11.0157	LAX	LAS	11	26	2012
13.6477	2013-01-10	Regular	Thursday	8.05882	5.15353	LGA	ORD	1	10	2013
9.76584	2012-10-13	Regular	Saturday	12.5217	9.53877	SEA	SFO	10	13	2012
10.8927	2012-09-29	Regular	Saturday	15.7037	11.6679	ATL	LGA	9	29	2012
10.8981	2013-02-24	Regular	Sunday	8.22222	6.13146	DEN	DFW	2	24	2013
10.8488	2012-04-13	Regular	Friday	10.35	7.85577	ORD	IAH	4	13	2012
12.9613	2012-12-10	Regular	Monday	5.64286	4.19903	BOS	LGA	12	10	2012
11.1646	2012-10-18	Regular	Thursday	10.6842	8.90725	ORD	IAH	10	18	2012
10.6498	2011-10-12	Regular	Wednesday	10	7.07107	ATL	MIA	10	12	2011
10.1419	2012-04-01	Regular	Sunday	10.1579	7.77648	DEN	LAS	4	1	2012
11.6524	2013-02-25	Regular	Monday	6.07692	4.03033	ORD	IAH	2	25	2013
11.0585	2012-03-23	Regular	Friday	8.64706	6.08216	LAS	DEN	3	23	2012
10.5806	2012-06-15	Regular	Friday	12.4783	9.10978	EWR	LAX	6	15	2012
11.6087	2012-05-22	Regular	Tuesday	9.9	6.79706	EWR	BOS	5	22	2012
11.2154	2012-06-07	Regular	Thursday	13.3846	9.36836	ORD	LAS	6	7	2012
10.7343	2012-04-11	Regular	Wednesday	8.33333	7.0778	DFW	PHL	4	11	2012
10.7694	2012-12-20	Regular	Thursday	6.57143	6.16085	PHL	BOS	12	20	2012
11.56	2012-06-19	Juneteenth	Tuesday	10.8571	11.1861	DFW	ATL	6	19	2012
11.1693	2012-01-23	Regular	Monday	9.26316	6.07218	ATL	DEN	1	23	2012
9.62151	2012-12-24	Christmas Eve	Monday	12.3913	9.29682	PHX	ORD	12	24	2012
12.2042	2012-08-13	Regular	Monday	11.2174	8.62848	MSP	ORD	8	13	2012
9.16198	2012-12-26	Regular	Wednesday	10.1053	7.57111	DFW	PHL	12	26	2012
12.3187	2012-11-28	Regular	Wednesday	10.6316	9.28685	ORD	BOS	11	28	2012
10.9249	2012-01-31	Regular	Tuesday	15.3704	12.3636	LAX	DEN	1	31	2012
9.04892	2012-02-11	Regular	Saturday	8.6	7.32705	SEA	ORD	2	11	2012
9.59995	2012-11-24	Regular	Saturday	11.3636	7.89542	BOS	ATL	11	24	2012
10.7752	2012-08-15	Regular	Wednesday	10.35	7.35044	DFW	PHL	8	15	2012
10.5997	2011-12-07	Regular	Wednesday	8.29412	5.52002	ORD	SEA	12	7	2011
10.8432	2012-11-05	Regular	Monday	10.7273	8.22992	SEA	LAX	11	5	2012
11.4386	2012-10-23	Regular	Tuesday	14.8696	12.462	SEA	SFO	10	23	2012
13.2521	2013-02-13	Regular	Wednesday	4.77778	4.11636	LGA	BOS	2	13	2013
11.8081	2013-02-19	Regular	Tuesday	6.15385	5.55047	EWR	ORD	2	19	2013
11.541	2012-08-02	Regular	Thursday	12.9231	10.0476	SFO	SEA	8	2	2012
11.7948	2012-11-29	Regular	Thursday	8.88235	6.85458	LGA	CLT	11	29	2012
10.8038	2011-12-20	Regular	Tuesday	13.24	11.1029	DTW	ORD	12	20	2011
9.69507	2012-10-06	Regular	Saturday	12.3846	9.01588	PHL	ATL	10	6	2012
11.9518	2011-09-15	Regular	Thursday	10.2381	6.53379	DFW	LGA	9	15	2011
11.9548	2011-09-04	Labor Day Weekend	Sunday	13.5	8.22598	JFK	LAX	9	4	2011
8.88134	2012-01-01	New Year's Day	Sunday	9.10526	5.80129	DFW	PHL	1	1	2012
12.6295	2011-09-11	Regular	Sunday	12.3704	8.31656	LGA	ORD	9	11	2011
7.78513	2012-10-27	Regular	Saturday	9.54545	13.3219	BOS	LGA	10	27	2012
11.0184	2012-11-08	Regular	Thursday	12.6087	11.0278	ATL	MSP	11	8	2012
11.9762	2012-03-15	Regular	Thursday	7.70588	5.99755	DFW	ATL	3	15	2012
13.1644	2012-04-13	Regular	Friday	11.5238	9.14669	ORD	LGA	4	13	2012
11.1027	2012-10-26	Regular	Friday	13.2727	12.87	IAH	ORD	10	26	2012
10.042	2012-08-26	Regular	Sunday	12	11.4275	DTW	ORD	8	26	2012
11.7198	2012-04-26	Regular	Thursday	6.5625	4.66146	ORD	DTW	4	26	2012
12.3313	2012-02-08	Regular	Wednesday	6.75	4.98665	ATL	ORD	2	8	2012
12.105	2012-06-06	Regular	Wednesday	11.4091	10.0411	ORD	ATL	6	6	2012
10.3489	2012-04-14	Regular	Saturday	21.5952	13.8548	MCO	PHL	4	14	2012
10.8208	2012-05-06	Regular	Sunday	9.36842	6.29118	BOS	LAX	5	6	2012
9.38164	2012-02-11	Regular	Saturday	13.8889	9.51652	DEN	SFO	2	11	2012
11.541	2012-07-24	Regular	Tuesday	8.41176	5.64645	PHL	ATL	7	24	2012
11.2245	2012-03-31	Regular	Saturday	14.963	11.2915	SFO	ORD	3	31	2012
9.30704	2012-11-03	Regular	Saturday	9.0625	7.01872	ATL	BOS	11	3	2012
11.2426	2012-04-10	Regular	Tuesday	14.3478	12.0477	ATL	LAX	4	10	2012
13.0194	2012-12-18	Regular	Tuesday	19	13.3315	JFK	LAX	12	18	2012
11.0336	2011-09-22	Regular	Thursday	8.70588	6.26263	PHL	DFW	9	22	2011
10.832	2012-05-13	Regular	Sunday	15.5517	11.0537	SEA	LAX	5	13	2012
11.8956	2011-11-17	Regular	Thursday	11.8077	7.97506	LAX	ATL	11	17	2011
10.4478	2013-02-09	Regular	Saturday	13.0455	11.129	DFW	DEN	2	9	2013
11.8605	2011-09-22	Regular	Thursday	9.65	6.14967	BOS	ATL	9	22	2011
12.1022	2012-05-30	Regular	Wednesday	10.6	8.50634	PHL	ORD	5	30	2012
10.0759	2012-07-04	4th of July	Wednesday	11.4783	7.46428	LAX	IAH	7	4	2012
12.4875	2012-10-15	Regular	Monday	7.8125	5.25635	EWR	ORD	10	15	2012
10.8981	2012-04-29	Regular	Sunday	13.0385	8.66017	SFO	EWR	4	29	2012
12.0505	2012-09-22	Regular	Saturday	15.3438	10.4622	SFO	LAX	9	22	2012
10.9196	2012-12-21	Regular	Friday	12.8182	12.211	ATL	DFW	12	21	2012
11.1786	2012-05-03	Regular	Thursday	7.625	4.99166	BOS	SFO	5	3	2012
10.4954	2012-09-03	Labor Day	Monday	13.7407	9.19696	DEN	MSP	9	3	2012
10.7284	2012-02-27	Regular	Monday	13.4091	12.2849	SEA	ORD	2	27	2012
11.7267	2012-12-06	Regular	Thursday	5.83333	4.19596	BOS	PHL	12	6	2012
10.0334	2012-08-11	Regular	Saturday	11.9545	9.39847	IAH	LAX	8	11	2012
10.6187	2012-04-25	Regular	Wednesday	10.8571	8.00803	EWR	MCO	4	25	2012
9.68474	2011-11-25	Regular	Friday	13.08	10.7545	MIA	ATL	11	25	2011
11.2291	2011-10-10	Columbus Day	Monday	12.88	8.65217	MIA	ATL	10	10	2011
11.514	2012-12-10	Regular	Monday	10	8.94427	ORD	IAH	12	10	2012
11.0436	2011-11-04	Regular	Friday	12.68	8.45439	LAX	IAH	11	4	2011
11.1693	2012-09-08	Regular	Saturday	14.5556	10.5697	ORD	SFO	9	8	2012
11.4183	2012-03-27	Regular	Tuesday	5.66667	3.86907	PHL	BOS	3	27	2012
12.4736	2012-10-17	Regular	Wednesday	10.1364	7.71699	ORD	DFW	10	17	2012
10.5806	2013-01-31	Regular	Thursday	6.30769	4.44193	ATL	SFO	1	31	2013
10.3848	2012-02-20	Washington's Birthday	Monday	8.82353	6.10569	LAX	BOS	2	20	2012
11.5938	2011-11-03	Regular	Thursday	9.66667	7.24366	LGA	CLT	11	3	2011
10.4271	2011-10-22	Regular	Saturday	11.913	8.37156	EWR	ORD	10	22	2011
10.5548	2012-05-25	Regular	Friday	11.3182	8.38585	ATL	MIA	5	25	2012
10.8152	2012-07-27	Regular	Friday	12.96	10.9563	ATL	MIA	7	27	2012
